,mse,psnr,ssim,method,img_id
236,1955.860366821289,15.217425145490646,0.841719703287963,our,584.0
237,1941.963150024414,15.248393762294437,0.7331509595838291,ucmr,584.0
238,4779.421544392903,11.33705023937845,0.617338248371238,our,591.0
239,7304.294708251953,9.495020733973176,0.3546544527682854,ucmr,591.0
240,928.7937672932943,18.451610684776295,0.8825910709440867,our,593.0
241,1287.9455668131511,17.03182852294606,0.8184230417995542,ucmr,593.0
242,535.3568216959635,20.84437019895536,0.8951356226619954,our,594.0
243,763.8671366373698,19.300625348094126,0.8288060903310502,ucmr,594.0
244,1758.1868438720703,15.680153348680525,0.8412532669829377,our,595.0
245,2403.1376444498696,14.323017142783039,0.7639098110514476,ucmr,595.0
246,2562.866007486979,14.043544600017334,0.8578123314937601,our,601.0
247,2697.8262736002603,13.820663810049547,0.7641213593505931,ucmr,601.0
248,1153.7947591145833,17.509517989384424,0.8728537687757411,our,605.0
249,1553.5941263834636,16.21742790222153,0.7710475020854006,ucmr,605.0
250,3424.3778228759766,12.78498685079575,0.8438445686370509,our,610.0
251,3261.0584564208984,12.997217770041535,0.7684467148371509,ucmr,610.0
252,2910.082550048828,13.491750521149273,0.8027552351559097,our,613.0
253,3281.724650065104,12.96978221680977,0.7703859151139977,ucmr,613.0
254,1523.598373413086,16.302098605296308,0.8413030727243417,our,619.0
255,2416.0413106282554,14.299760050808556,0.7452891480168052,ucmr,619.0
256,1739.6690928141277,15.726137130633713,0.9056208913312954,our,624.0
257,1716.3892262776692,15.784645810518128,0.8329612933366598,ucmr,624.0
258,1384.7966003417969,16.716943721867445,0.9146735359463092,our,631.0
259,1352.3029886881511,16.820063530100505,0.8422853113681289,ucmr,631.0
260,2533.2496490478516,14.094023697108714,0.8491351900028219,our,633.0
261,2950.9911499023438,13.431124538262157,0.7689687719803064,ucmr,633.0
262,2270.2737172444663,14.570021394798422,0.8642849015733481,our,641.0
263,2932.5741526285806,13.458313584366081,0.7473309148241816,ucmr,641.0
264,4724.091908772786,11.387620225012485,0.7689781364937248,our,643.0
265,5590.828531901042,10.6560418801384,0.6301981421968327,ucmr,643.0
266,6323.225880940755,10.121416647270072,0.7347854959194292,our,645.0
267,6359.313690185547,10.096701126170373,0.6613586271859967,ucmr,645.0
268,6611.636952718099,9.927713625746653,0.7030478862867354,our,652.0
269,6636.705352783203,9.91127824000449,0.5438141971890854,ucmr,652.0
270,1377.0261993408203,16.741381576328415,0.8772577312888762,our,653.0
271,1683.053990681966,15.869823129377455,0.7837361108841367,ucmr,653.0
272,2439.737864176432,14.257371944707447,0.8491298467924996,our,655.0
273,3324.2057749430337,12.913924612323047,0.7318899311204922,ucmr,655.0
274,1764.186264038086,15.665359245316479,0.8729620806947601,our,656.0
